timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1658488200187,1752,https://www.facebook.com/login/?privacy_mutation_token=eyJ0eXBlIjowLCJjcmVhdGlvbl90aW1lIjoxNjU4NDgyMTc0LCJjYWxsc2l0ZV9pZCI6MzgxMjI5MDc5NTc1OTQ2fQ%3D%3D,200,OK,Thread Group 1-6,text,true,,470776,6300,2,2,https://www.facebook.com/login/,624,0,239
1658488200187,804,https://www.facebook.com/login/?privacy_mutation_token=eyJ0eXBlIjowLCJjcmVhdGlvbl90aW1lIjoxNjU4NDgyMTc0LCJjYWxsc2l0ZV9pZCI6MzgxMjI5MDc5NTc1OTQ2fQ%3D%3D-0,200,OK,Thread Group 1-6,text,true,,79773,1052,2,2,https://www.facebook.com/login/,624,0,239
1658488200992,286,https://www.facebook.com/login/?privacy_mutation_token=eyJ0eXBlIjowLCJjcmVhdGlvbl90aW1lIjoxNjU4NDgyMTc0LCJjYWxsc2l0ZV9pZCI6MzgxMjI5MDc5NTc1OTQ2fQ%3D%3D-1,200,OK,Thread Group 1-6,bin,true,,4973,637,2,2,https://static.xx.fbcdn.net/rsrc.php/yb/r/hLRJ1GG_y0J.ico,286,0,173
1658488200992,296,https://www.facebook.com/login/?privacy_mutation_token=eyJ0eXBlIjowLCJjcmVhdGlvbl90aW1lIjoxNjU4NDgyMTc0LCJjYWxsc2l0ZV9pZCI6MzgxMjI5MDc5NTc1OTQ2fQ%3D%3D-2,200,OK,Thread Group 1-6,text,true,,8293,666,2,2,"https://static.xx.fbcdn.net/rsrc.php/v3/yj/l/0,cross/4lUy-HUOfKb.css?_nc_x=Ij3Wp8lg5Kz",287,0,173
1658488200992,296,https://www.facebook.com/login/?privacy_mutation_token=eyJ0eXBlIjowLCJjcmVhdGlvbl90aW1lIjoxNjU4NDgyMTc0LCJjYWxsc2l0ZV9pZCI6MzgxMjI5MDc5NTc1OTQ2fQ%3D%3D-3,200,OK,Thread Group 1-6,text,true,,10883,666,2,2,"https://static.xx.fbcdn.net/rsrc.php/v3/yI/l/0,cross/7JaG8yRCUqE.css?_nc_x=Ij3Wp8lg5Kz",282,0,173
1658488200992,296,https://www.facebook.com/login/?privacy_mutation_token=eyJ0eXBlIjowLCJjcmVhdGlvbl90aW1lIjoxNjU4NDgyMTc0LCJjYWxsc2l0ZV9pZCI6MzgxMjI5MDc5NTc1OTQ2fQ%3D%3D-4,200,OK,Thread Group 1-6,text,true,,2941,666,2,2,"https://static.xx.fbcdn.net/rsrc.php/v3/y1/l/0,cross/xZPwU_t5wZo.css?_nc_x=Ij3Wp8lg5Kz",287,0,173
1658488200992,297,https://www.facebook.com/login/?privacy_mutation_token=eyJ0eXBlIjowLCJjcmVhdGlvbl90aW1lIjoxNjU4NDgyMTc0LCJjYWxsc2l0ZV9pZCI6MzgxMjI5MDc5NTc1OTQ2fQ%3D%3D-5,200,OK,Thread Group 1-6,text,true,,11087,666,2,2,"https://static.xx.fbcdn.net/rsrc.php/v3/yS/l/0,cross/zWyD9UWy1VU.css?_nc_x=Ij3Wp8lg5Kz",283,0,173
1658488200992,351,https://www.facebook.com/login/?privacy_mutation_token=eyJ0eXBlIjowLCJjcmVhdGlvbl90aW1lIjoxNjU4NDgyMTc0LCJjYWxsc2l0ZV9pZCI6MzgxMjI5MDc5NTc1OTQ2fQ%3D%3D-6,200,OK,Thread Group 1-6,text,true,,20718,666,2,2,"https://static.xx.fbcdn.net/rsrc.php/v3/yC/l/0,cross/JgyEeZA6YIr.css?_nc_x=Ij3Wp8lg5Kz",251,0,169
1658488201278,661,https://www.facebook.com/login/?privacy_mutation_token=eyJ0eXBlIjowLCJjcmVhdGlvbl90aW1lIjoxNjU4NDgyMTc0LCJjYWxsc2l0ZV9pZCI6MzgxMjI5MDc5NTc1OTQ2fQ%3D%3D-7,200,OK,Thread Group 1-6,text,true,,328056,657,2,2,https://static.xx.fbcdn.net/rsrc.php/v3/yf/r/ch48lnIyOHK.js?_nc_x=Ij3Wp8lg5Kz,265,0,174
1658488201288,478,https://www.facebook.com/login/?privacy_mutation_token=eyJ0eXBlIjowLCJjcmVhdGlvbl90aW1lIjoxNjU4NDgyMTc0LCJjYWxsc2l0ZV9pZCI6MzgxMjI5MDc5NTc1OTQ2fQ%3D%3D-8,200,OK,Thread Group 1-6,bin,true,,4052,624,2,2,https://facebook.com/security/hsts-pixel.gif,478,0,164
1658488201940,304,https://www.facebook.com/ajax/bz?__a=1&__ccg=GOOD&__comet_req=0&__dyn=7xe6E5aQ1PyUbFuC1swgE98nwgU29zEdEc8uwdK0lW4o3Bw5VCwjE3awbG782Cw8G1Qw5MKdwnU1oU884y0lW0SU2swdq0Ho2ew4Kw5rwSyE1582ZwrU&__hs=19195.BP%3ADEFAULT.2.0.0.0.0&__hsi=7123127279534274407&__req=1&__rev=1005894150&__s=b5k47n%3Agxkhpx%3Ai74t4o&__spin_b=trunk&__spin_r=1005894150&__spin_t=1658482301&__user=0&dpr=1.5&jazoest=21074&lsd=AVqMuldCqqs,200,OK,Thread Group 1-6,text,true,,3868,3605,3,3,https://www.facebook.com/ajax/bz,304,0,0
1658488202244,307,https://www.facebook.com/ajax/bz?__a=1&__ccg=GOOD&__comet_req=0&__dyn=7xe6E5aQ1PyUbFuC1swgE98nwgU29zEdEc8uwdK0lW4o3Bw5VCwjE3awbG782Cw8G1Qw5MKdwnU1oU884y0lW0SU2swdq0Ho2ew4Kw5rwSyE1582ZwrU&__hs=19195.BP%3ADEFAULT.2.0.0.0.0&__hsi=7123127279534274407&__req=2&__rev=1005894150&__s=b5k47n%3Agxkhpx%3Ai74t4o&__spin_b=trunk&__spin_r=1005894150&__spin_t=1658482301&__user=0&dpr=1.5&jazoest=21074&lsd=AVqMuldCqqs,200,OK,Thread Group 1-6,text,true,,3947,2099,3,3,https://www.facebook.com/ajax/bz,307,0,0
1658488201186,1667,https://www.facebook.com/login/?privacy_mutation_token=eyJ0eXBlIjowLCJjcmVhdGlvbl90aW1lIjoxNjU4NDgyMTc0LCJjYWxsc2l0ZV9pZCI6MzgxMjI5MDc5NTc1OTQ2fQ%3D%3D,200,OK,Thread Group 1-7,text,true,,470777,6300,3,3,https://www.facebook.com/login/,548,0,185
1658488201186,741,https://www.facebook.com/login/?privacy_mutation_token=eyJ0eXBlIjowLCJjcmVhdGlvbl90aW1lIjoxNjU4NDgyMTc0LCJjYWxsc2l0ZV9pZCI6MzgxMjI5MDc5NTc1OTQ2fQ%3D%3D-0,200,OK,Thread Group 1-7,text,true,,79791,1052,3,3,https://www.facebook.com/login/,548,0,185
1658488201928,304,https://www.facebook.com/login/?privacy_mutation_token=eyJ0eXBlIjowLCJjcmVhdGlvbl90aW1lIjoxNjU4NDgyMTc0LCJjYWxsc2l0ZV9pZCI6MzgxMjI5MDc5NTc1OTQ2fQ%3D%3D-1,200,OK,Thread Group 1-7,bin,true,,4956,637,3,3,https://static.xx.fbcdn.net/rsrc.php/yb/r/hLRJ1GG_y0J.ico,304,0,194
1658488201928,279,https://www.facebook.com/login/?privacy_mutation_token=eyJ0eXBlIjowLCJjcmVhdGlvbl90aW1lIjoxNjU4NDgyMTc0LCJjYWxsc2l0ZV9pZCI6MzgxMjI5MDc5NTc1OTQ2fQ%3D%3D-2,200,OK,Thread Group 1-7,text,true,,8293,666,3,3,"https://static.xx.fbcdn.net/rsrc.php/v3/yj/l/0,cross/4lUy-HUOfKb.css?_nc_x=Ij3Wp8lg5Kz",269,0,168
1658488201928,268,https://www.facebook.com/login/?privacy_mutation_token=eyJ0eXBlIjowLCJjcmVhdGlvbl90aW1lIjoxNjU4NDgyMTc0LCJjYWxsc2l0ZV9pZCI6MzgxMjI5MDc5NTc1OTQ2fQ%3D%3D-3,200,OK,Thread Group 1-7,text,true,,10883,666,3,3,"https://static.xx.fbcdn.net/rsrc.php/v3/yI/l/0,cross/7JaG8yRCUqE.css?_nc_x=Ij3Wp8lg5Kz",254,0,155
1658488201928,267,https://www.facebook.com/login/?privacy_mutation_token=eyJ0eXBlIjowLCJjcmVhdGlvbl90aW1lIjoxNjU4NDgyMTc0LCJjYWxsc2l0ZV9pZCI6MzgxMjI5MDc5NTc1OTQ2fQ%3D%3D-4,200,OK,Thread Group 1-7,text,true,,2941,666,3,3,"https://static.xx.fbcdn.net/rsrc.php/v3/y1/l/0,cross/xZPwU_t5wZo.css?_nc_x=Ij3Wp8lg5Kz",266,0,155
1658488201928,313,https://www.facebook.com/login/?privacy_mutation_token=eyJ0eXBlIjowLCJjcmVhdGlvbl90aW1lIjoxNjU4NDgyMTc0LCJjYWxsc2l0ZV9pZCI6MzgxMjI5MDc5NTc1OTQ2fQ%3D%3D-5,200,OK,Thread Group 1-7,text,true,,11087,666,3,3,"https://static.xx.fbcdn.net/rsrc.php/v3/yS/l/0,cross/zWyD9UWy1VU.css?_nc_x=Ij3Wp8lg5Kz",284,0,194
1658488201928,369,https://www.facebook.com/login/?privacy_mutation_token=eyJ0eXBlIjowLCJjcmVhdGlvbl90aW1lIjoxNjU4NDgyMTc0LCJjYWxsc2l0ZV9pZCI6MzgxMjI5MDc5NTc1OTQ2fQ%3D%3D-6,200,OK,Thread Group 1-7,text,true,,20718,666,3,3,"https://static.xx.fbcdn.net/rsrc.php/v3/yC/l/0,cross/JgyEeZA6YIr.css?_nc_x=Ij3Wp8lg5Kz",284,0,194
1658488202196,657,https://www.facebook.com/login/?privacy_mutation_token=eyJ0eXBlIjowLCJjcmVhdGlvbl90aW1lIjoxNjU4NDgyMTc0LCJjYWxsc2l0ZV9pZCI6MzgxMjI5MDc5NTc1OTQ2fQ%3D%3D-7,200,OK,Thread Group 1-7,text,true,,328056,657,3,3,https://static.xx.fbcdn.net/rsrc.php/v3/yf/r/ch48lnIyOHK.js?_nc_x=Ij3Wp8lg5Kz,284,0,186
1658488202196,522,https://www.facebook.com/login/?privacy_mutation_token=eyJ0eXBlIjowLCJjcmVhdGlvbl90aW1lIjoxNjU4NDgyMTc0LCJjYWxsc2l0ZV9pZCI6MzgxMjI5MDc5NTc1OTQ2fQ%3D%3D-8,200,OK,Thread Group 1-7,bin,true,,4052,624,3,3,https://facebook.com/security/hsts-pixel.gif,522,0,186
1658488202551,314,https://www.facebook.com/ajax/bz?__a=1&__ccg=GOOD&__comet_req=0&__dyn=7xe6E5aQ1PyUbFuC1swgE98nwgU29zEdEc8uwdK0lW4o3Bw5VCwjE3awbG782Cw8G1Qw5MKdwnU1oU884y0lW0SU2swdq0Ho2ew4Kw5rwSyE1582ZwrU&__hs=19195.BP%3ADEFAULT.2.0.0.0.0&__hsi=7123127279534274407&__req=3&__rev=1005894150&__s=b5k47n%3Agxkhpx%3Ai74t4o&__spin_b=trunk&__spin_r=1005894150&__spin_t=1658482301&__user=0&dpr=1.5&jazoest=21074&lsd=AVqMuldCqqs,200,OK,Thread Group 1-6,text,true,,3868,3660,3,3,https://www.facebook.com/ajax/bz,314,0,0
1658488200185,2677,Test,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-6,,true,,482459,15664,3,3,null,1549,3,239
1658488202854,343,https://www.facebook.com/ajax/bz?__a=1&__ccg=GOOD&__comet_req=0&__dyn=7xe6E5aQ1PyUbFuC1swgE98nwgU29zEdEc8uwdK0lW4o3Bw5VCwjE3awbG782Cw8G1Qw5MKdwnU1oU884y0lW0SU2swdq0Ho2ew4Kw5rwSyE1582ZwrU&__hs=19195.BP%3ADEFAULT.2.0.0.0.0&__hsi=7123127279534274407&__req=1&__rev=1005894150&__s=b5k47n%3Agxkhpx%3Ai74t4o&__spin_b=trunk&__spin_r=1005894150&__spin_t=1658482301&__user=0&dpr=1.5&jazoest=21074&lsd=AVqMuldCqqs,200,OK,Thread Group 1-7,text,true,,3868,3605,3,3,https://www.facebook.com/ajax/bz,343,0,0
1658488203197,310,https://www.facebook.com/ajax/bz?__a=1&__ccg=GOOD&__comet_req=0&__dyn=7xe6E5aQ1PyUbFuC1swgE98nwgU29zEdEc8uwdK0lW4o3Bw5VCwjE3awbG782Cw8G1Qw5MKdwnU1oU884y0lW0SU2swdq0Ho2ew4Kw5rwSyE1582ZwrU&__hs=19195.BP%3ADEFAULT.2.0.0.0.0&__hsi=7123127279534274407&__req=2&__rev=1005894150&__s=b5k47n%3Agxkhpx%3Ai74t4o&__spin_b=trunk&__spin_r=1005894150&__spin_t=1658482301&__user=0&dpr=1.5&jazoest=21074&lsd=AVqMuldCqqs,200,OK,Thread Group 1-7,text,true,,3868,2099,3,3,https://www.facebook.com/ajax/bz,310,0,0
1658488203507,325,https://www.facebook.com/ajax/bz?__a=1&__ccg=GOOD&__comet_req=0&__dyn=7xe6E5aQ1PyUbFuC1swgE98nwgU29zEdEc8uwdK0lW4o3Bw5VCwjE3awbG782Cw8G1Qw5MKdwnU1oU884y0lW0SU2swdq0Ho2ew4Kw5rwSyE1582ZwrU&__hs=19195.BP%3ADEFAULT.2.0.0.0.0&__hsi=7123127279534274407&__req=3&__rev=1005894150&__s=b5k47n%3Agxkhpx%3Ai74t4o&__spin_b=trunk&__spin_r=1005894150&__spin_t=1658482301&__user=0&dpr=1.5&jazoest=21074&lsd=AVqMuldCqqs,200,OK,Thread Group 1-7,text,true,,3885,3660,3,3,https://www.facebook.com/ajax/bz,325,0,0
1658488201186,2645,Test,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-7,,true,,482398,15664,3,3,null,1526,2,185
1658488202185,1789,https://www.facebook.com/login/?privacy_mutation_token=eyJ0eXBlIjowLCJjcmVhdGlvbl90aW1lIjoxNjU4NDgyMTc0LCJjYWxsc2l0ZV9pZCI6MzgxMjI5MDc5NTc1OTQ2fQ%3D%3D,200,OK,Thread Group 1-8,text,true,,470810,6300,2,2,https://www.facebook.com/login/,587,0,198
1658488202185,799,https://www.facebook.com/login/?privacy_mutation_token=eyJ0eXBlIjowLCJjcmVhdGlvbl90aW1lIjoxNjU4NDgyMTc0LCJjYWxsc2l0ZV9pZCI6MzgxMjI5MDc5NTc1OTQ2fQ%3D%3D-0,200,OK,Thread Group 1-8,text,true,,79807,1052,2,2,https://www.facebook.com/login/,587,0,198
1658488202985,288,https://www.facebook.com/login/?privacy_mutation_token=eyJ0eXBlIjowLCJjcmVhdGlvbl90aW1lIjoxNjU4NDgyMTc0LCJjYWxsc2l0ZV9pZCI6MzgxMjI5MDc5NTc1OTQ2fQ%3D%3D-1,200,OK,Thread Group 1-8,bin,true,,4956,637,2,2,https://static.xx.fbcdn.net/rsrc.php/yb/r/hLRJ1GG_y0J.ico,285,0,178
1658488202985,275,https://www.facebook.com/login/?privacy_mutation_token=eyJ0eXBlIjowLCJjcmVhdGlvbl90aW1lIjoxNjU4NDgyMTc0LCJjYWxsc2l0ZV9pZCI6MzgxMjI5MDc5NTc1OTQ2fQ%3D%3D-2,200,OK,Thread Group 1-8,text,true,,8293,666,2,2,"https://static.xx.fbcdn.net/rsrc.php/v3/yj/l/0,cross/4lUy-HUOfKb.css?_nc_x=Ij3Wp8lg5Kz",273,0,175
1658488202985,295,https://www.facebook.com/login/?privacy_mutation_token=eyJ0eXBlIjowLCJjcmVhdGlvbl90aW1lIjoxNjU4NDgyMTc0LCJjYWxsc2l0ZV9pZCI6MzgxMjI5MDc5NTc1OTQ2fQ%3D%3D-3,200,OK,Thread Group 1-8,text,true,,10883,666,2,2,"https://static.xx.fbcdn.net/rsrc.php/v3/yI/l/0,cross/7JaG8yRCUqE.css?_nc_x=Ij3Wp8lg5Kz",273,0,177
1658488202985,285,https://www.facebook.com/login/?privacy_mutation_token=eyJ0eXBlIjowLCJjcmVhdGlvbl90aW1lIjoxNjU4NDgyMTc0LCJjYWxsc2l0ZV9pZCI6MzgxMjI5MDc5NTc1OTQ2fQ%3D%3D-4,200,OK,Thread Group 1-8,text,true,,2941,666,2,2,"https://static.xx.fbcdn.net/rsrc.php/v3/y1/l/0,cross/xZPwU_t5wZo.css?_nc_x=Ij3Wp8lg5Kz",282,0,178
1658488202985,295,https://www.facebook.com/login/?privacy_mutation_token=eyJ0eXBlIjowLCJjcmVhdGlvbl90aW1lIjoxNjU4NDgyMTc0LCJjYWxsc2l0ZV9pZCI6MzgxMjI5MDc5NTc1OTQ2fQ%3D%3D-5,200,OK,Thread Group 1-8,text,true,,11087,666,2,2,"https://static.xx.fbcdn.net/rsrc.php/v3/yS/l/0,cross/zWyD9UWy1VU.css?_nc_x=Ij3Wp8lg5Kz",278,0,177
1658488202985,374,https://www.facebook.com/login/?privacy_mutation_token=eyJ0eXBlIjowLCJjcmVhdGlvbl90aW1lIjoxNjU4NDgyMTc0LCJjYWxsc2l0ZV9pZCI6MzgxMjI5MDc5NTc1OTQ2fQ%3D%3D-6,200,OK,Thread Group 1-8,text,true,,20718,666,2,2,"https://static.xx.fbcdn.net/rsrc.php/v3/yC/l/0,cross/JgyEeZA6YIr.css?_nc_x=Ij3Wp8lg5Kz",288,0,177
1658488203261,713,https://www.facebook.com/login/?privacy_mutation_token=eyJ0eXBlIjowLCJjcmVhdGlvbl90aW1lIjoxNjU4NDgyMTc0LCJjYWxsc2l0ZV9pZCI6MzgxMjI5MDc5NTc1OTQ2fQ%3D%3D-7,200,OK,Thread Group 1-8,text,true,,328056,657,2,2,https://static.xx.fbcdn.net/rsrc.php/v3/yf/r/ch48lnIyOHK.js?_nc_x=Ij3Wp8lg5Kz,272,0,170
1658488203270,501,https://www.facebook.com/login/?privacy_mutation_token=eyJ0eXBlIjowLCJjcmVhdGlvbl90aW1lIjoxNjU4NDgyMTc0LCJjYWxsc2l0ZV9pZCI6MzgxMjI5MDc5NTc1OTQ2fQ%3D%3D-8,200,OK,Thread Group 1-8,bin,true,,4069,624,2,2,https://facebook.com/security/hsts-pixel.gif,501,0,161
1658488203974,303,https://www.facebook.com/ajax/bz?__a=1&__ccg=GOOD&__comet_req=0&__dyn=7xe6E5aQ1PyUbFuC1swgE98nwgU29zEdEc8uwdK0lW4o3Bw5VCwjE3awbG782Cw8G1Qw5MKdwnU1oU884y0lW0SU2swdq0Ho2ew4Kw5rwSyE1582ZwrU&__hs=19195.BP%3ADEFAULT.2.0.0.0.0&__hsi=7123127279534274407&__req=1&__rev=1005894150&__s=b5k47n%3Agxkhpx%3Ai74t4o&__spin_b=trunk&__spin_r=1005894150&__spin_t=1658482301&__user=0&dpr=1.5&jazoest=21074&lsd=AVqMuldCqqs,200,OK,Thread Group 1-8,text,true,,3868,3605,3,3,https://www.facebook.com/ajax/bz,303,0,0
1658488204278,314,https://www.facebook.com/ajax/bz?__a=1&__ccg=GOOD&__comet_req=0&__dyn=7xe6E5aQ1PyUbFuC1swgE98nwgU29zEdEc8uwdK0lW4o3Bw5VCwjE3awbG782Cw8G1Qw5MKdwnU1oU884y0lW0SU2swdq0Ho2ew4Kw5rwSyE1582ZwrU&__hs=19195.BP%3ADEFAULT.2.0.0.0.0&__hsi=7123127279534274407&__req=2&__rev=1005894150&__s=b5k47n%3Agxkhpx%3Ai74t4o&__spin_b=trunk&__spin_r=1005894150&__spin_t=1658482301&__user=0&dpr=1.5&jazoest=21074&lsd=AVqMuldCqqs,200,OK,Thread Group 1-8,text,true,,3885,2099,3,3,https://www.facebook.com/ajax/bz,314,0,0
1658488203185,1683,https://www.facebook.com/login/?privacy_mutation_token=eyJ0eXBlIjowLCJjcmVhdGlvbl90aW1lIjoxNjU4NDgyMTc0LCJjYWxsc2l0ZV9pZCI6MzgxMjI5MDc5NTc1OTQ2fQ%3D%3D,200,OK,Thread Group 1-9,text,true,,470795,6300,3,3,https://www.facebook.com/login/,553,0,183
1658488203185,759,https://www.facebook.com/login/?privacy_mutation_token=eyJ0eXBlIjowLCJjcmVhdGlvbl90aW1lIjoxNjU4NDgyMTc0LCJjYWxsc2l0ZV9pZCI6MzgxMjI5MDc5NTc1OTQ2fQ%3D%3D-0,200,OK,Thread Group 1-9,text,true,,79792,1052,3,3,https://www.facebook.com/login/,553,0,183
1658488203944,297,https://www.facebook.com/login/?privacy_mutation_token=eyJ0eXBlIjowLCJjcmVhdGlvbl90aW1lIjoxNjU4NDgyMTc0LCJjYWxsc2l0ZV9pZCI6MzgxMjI5MDc5NTc1OTQ2fQ%3D%3D-1,200,OK,Thread Group 1-9,bin,true,,4956,637,3,3,https://static.xx.fbcdn.net/rsrc.php/yb/r/hLRJ1GG_y0J.ico,297,0,169
1658488203944,295,https://www.facebook.com/login/?privacy_mutation_token=eyJ0eXBlIjowLCJjcmVhdGlvbl90aW1lIjoxNjU4NDgyMTc0LCJjYWxsc2l0ZV9pZCI6MzgxMjI5MDc5NTc1OTQ2fQ%3D%3D-2,200,OK,Thread Group 1-9,text,true,,8293,666,3,3,"https://static.xx.fbcdn.net/rsrc.php/v3/yj/l/0,cross/4lUy-HUOfKb.css?_nc_x=Ij3Wp8lg5Kz",295,0,166
1658488203944,296,https://www.facebook.com/login/?privacy_mutation_token=eyJ0eXBlIjowLCJjcmVhdGlvbl90aW1lIjoxNjU4NDgyMTc0LCJjYWxsc2l0ZV9pZCI6MzgxMjI5MDc5NTc1OTQ2fQ%3D%3D-3,200,OK,Thread Group 1-9,text,true,,10883,666,3,3,"https://static.xx.fbcdn.net/rsrc.php/v3/yI/l/0,cross/7JaG8yRCUqE.css?_nc_x=Ij3Wp8lg5Kz",289,0,166
1658488203944,292,https://www.facebook.com/login/?privacy_mutation_token=eyJ0eXBlIjowLCJjcmVhdGlvbl90aW1lIjoxNjU4NDgyMTc0LCJjYWxsc2l0ZV9pZCI6MzgxMjI5MDc5NTc1OTQ2fQ%3D%3D-4,200,OK,Thread Group 1-9,text,true,,2941,666,3,3,"https://static.xx.fbcdn.net/rsrc.php/v3/y1/l/0,cross/xZPwU_t5wZo.css?_nc_x=Ij3Wp8lg5Kz",292,0,166
1658488203944,300,https://www.facebook.com/login/?privacy_mutation_token=eyJ0eXBlIjowLCJjcmVhdGlvbl90aW1lIjoxNjU4NDgyMTc0LCJjYWxsc2l0ZV9pZCI6MzgxMjI5MDc5NTc1OTQ2fQ%3D%3D-5,200,OK,Thread Group 1-9,text,true,,11087,666,3,3,"https://static.xx.fbcdn.net/rsrc.php/v3/yS/l/0,cross/zWyD9UWy1VU.css?_nc_x=Ij3Wp8lg5Kz",298,0,169
1658488203944,385,https://www.facebook.com/login/?privacy_mutation_token=eyJ0eXBlIjowLCJjcmVhdGlvbl90aW1lIjoxNjU4NDgyMTc0LCJjYWxsc2l0ZV9pZCI6MzgxMjI5MDc5NTc1OTQ2fQ%3D%3D-6,200,OK,Thread Group 1-9,text,true,,20718,666,3,3,"https://static.xx.fbcdn.net/rsrc.php/v3/yC/l/0,cross/JgyEeZA6YIr.css?_nc_x=Ij3Wp8lg5Kz",292,0,166
1658488204236,632,https://www.facebook.com/login/?privacy_mutation_token=eyJ0eXBlIjowLCJjcmVhdGlvbl90aW1lIjoxNjU4NDgyMTc0LCJjYWxsc2l0ZV9pZCI6MzgxMjI5MDc5NTc1OTQ2fQ%3D%3D-7,200,OK,Thread Group 1-9,text,true,,328056,657,3,3,https://static.xx.fbcdn.net/rsrc.php/v3/yf/r/ch48lnIyOHK.js?_nc_x=Ij3Wp8lg5Kz,260,0,176
1658488204240,497,https://www.facebook.com/login/?privacy_mutation_token=eyJ0eXBlIjowLCJjcmVhdGlvbl90aW1lIjoxNjU4NDgyMTc0LCJjYWxsc2l0ZV9pZCI6MzgxMjI5MDc5NTc1OTQ2fQ%3D%3D-8,200,OK,Thread Group 1-9,bin,true,,4069,624,3,3,https://facebook.com/security/hsts-pixel.gif,497,0,173
1658488204592,311,https://www.facebook.com/ajax/bz?__a=1&__ccg=GOOD&__comet_req=0&__dyn=7xe6E5aQ1PyUbFuC1swgE98nwgU29zEdEc8uwdK0lW4o3Bw5VCwjE3awbG782Cw8G1Qw5MKdwnU1oU884y0lW0SU2swdq0Ho2ew4Kw5rwSyE1582ZwrU&__hs=19195.BP%3ADEFAULT.2.0.0.0.0&__hsi=7123127279534274407&__req=3&__rev=1005894150&__s=b5k47n%3Agxkhpx%3Ai74t4o&__spin_b=trunk&__spin_r=1005894150&__spin_t=1658482301&__user=0&dpr=1.5&jazoest=21074&lsd=AVqMuldCqqs,200,OK,Thread Group 1-8,text,true,,3885,3660,3,3,https://www.facebook.com/ajax/bz,311,0,0
1658488202184,2717,Test,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-8,,true,,482448,15664,3,3,null,1515,3,198
1658488204869,307,https://www.facebook.com/ajax/bz?__a=1&__ccg=GOOD&__comet_req=0&__dyn=7xe6E5aQ1PyUbFuC1swgE98nwgU29zEdEc8uwdK0lW4o3Bw5VCwjE3awbG782Cw8G1Qw5MKdwnU1oU884y0lW0SU2swdq0Ho2ew4Kw5rwSyE1582ZwrU&__hs=19195.BP%3ADEFAULT.2.0.0.0.0&__hsi=7123127279534274407&__req=1&__rev=1005894150&__s=b5k47n%3Agxkhpx%3Ai74t4o&__spin_b=trunk&__spin_r=1005894150&__spin_t=1658482301&__user=0&dpr=1.5&jazoest=21074&lsd=AVqMuldCqqs,200,OK,Thread Group 1-9,text,true,,3868,3605,2,2,https://www.facebook.com/ajax/bz,307,0,0
1658488205177,312,https://www.facebook.com/ajax/bz?__a=1&__ccg=GOOD&__comet_req=0&__dyn=7xe6E5aQ1PyUbFuC1swgE98nwgU29zEdEc8uwdK0lW4o3Bw5VCwjE3awbG782Cw8G1Qw5MKdwnU1oU884y0lW0SU2swdq0Ho2ew4Kw5rwSyE1582ZwrU&__hs=19195.BP%3ADEFAULT.2.0.0.0.0&__hsi=7123127279534274407&__req=2&__rev=1005894150&__s=b5k47n%3Agxkhpx%3Ai74t4o&__spin_b=trunk&__spin_r=1005894150&__spin_t=1658482301&__user=0&dpr=1.5&jazoest=21074&lsd=AVqMuldCqqs,200,OK,Thread Group 1-9,text,true,,3885,2099,2,2,https://www.facebook.com/ajax/bz,312,0,0
1658488205489,357,https://www.facebook.com/ajax/bz?__a=1&__ccg=GOOD&__comet_req=0&__dyn=7xe6E5aQ1PyUbFuC1swgE98nwgU29zEdEc8uwdK0lW4o3Bw5VCwjE3awbG782Cw8G1Qw5MKdwnU1oU884y0lW0SU2swdq0Ho2ew4Kw5rwSyE1582ZwrU&__hs=19195.BP%3ADEFAULT.2.0.0.0.0&__hsi=7123127279534274407&__req=3&__rev=1005894150&__s=b5k47n%3Agxkhpx%3Ai74t4o&__spin_b=trunk&__spin_r=1005894150&__spin_t=1658482301&__user=0&dpr=1.5&jazoest=21074&lsd=AVqMuldCqqs,200,OK,Thread Group 1-9,text,true,,3885,3660,2,2,https://www.facebook.com/ajax/bz,357,0,0
1658488203184,2659,Test,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-9,,true,,482433,15664,2,2,null,1529,5,183
1658488204183,1793,https://www.facebook.com/login/?privacy_mutation_token=eyJ0eXBlIjowLCJjcmVhdGlvbl90aW1lIjoxNjU4NDgyMTc0LCJjYWxsc2l0ZV9pZCI6MzgxMjI5MDc5NTc1OTQ2fQ%3D%3D,200,OK,Thread Group 1-10,text,true,,470793,6300,1,1,https://www.facebook.com/login/,584,0,213
1658488204183,788,https://www.facebook.com/login/?privacy_mutation_token=eyJ0eXBlIjowLCJjcmVhdGlvbl90aW1lIjoxNjU4NDgyMTc0LCJjYWxsc2l0ZV9pZCI6MzgxMjI5MDc5NTc1OTQ2fQ%3D%3D-0,200,OK,Thread Group 1-10,text,true,,79790,1052,1,1,https://www.facebook.com/login/,584,0,213
